Fascia,Cognome e Nome,Cognome e Nome normalized,Uppercase Surname,Cognome,Nome,Genere,Ateneo,Facoltà,GSD 2024,SSD 2024,SSD 2015,SC 2015,Struttura di afferenza,Servizio prestato in altro ateneo,molteplicità,OpenAlex ID,OpenAlex Name,ORCID,H-Index,I10-Index,Works Count,Cited By Count,Institution (OpenAlex)
Associato,MASTROENI Isabella,MASTROENI Isabella,MASTROENI,Mastroeni,Isabella,F,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5031780173,Isabella Mastroeni,0000-0003-1213-536X,17.0,28.0,102.0,934.0,University of Verona
Associato,MASUCCI Barbara,MASUCCI Barbara,MASUCCI,Masucci,Barbara,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5042750745,Barbara Masucci,0000-0002-1570-8576,20.0,31.0,65.0,1191.0,University of Salerno
Straordinario tempo determinato,MATTA Walter,MATTA Walter,MATTA,Matta,Walter,M,LINK CAMPUS,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE UMANE,,,https://openalex.org/A5047394947,W. Matta,,4.0,1.0,16.0,86.0,Link Campus University
Ordinario,MAURINO Andrea,MAURINO Andrea,MAURINO,Maurino,Andrea,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5067371383,Andrea Maurino,0000-0001-9803-3668,21.0,48.0,135.0,3000.0,University of Milano-Bicocca
Ricercatore a t.d. - t.pieno (L. 79/2022),MAURO Noemi,MAURO Noemi,MAURO,Mauro,Noemi,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5026309879,Noemi Mauro,0000-0001-8234-3266,11.0,11.0,73.0,507.0,University of Turin
Associato confermato,MAZZANTI Stefano,MAZZANTI Stefano,MAZZANTI,Mazzanti,Stefano,M,Università IUAV di VENEZIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Culture del progetto,,,https://openalex.org/A5039043143,Stefano Mazzanti,0000-0002-8704-051X,9.0,9.0,16.0,534.0,Max Planck Institute of Colloids and Interfaces
Associato,MAZZEI Alessandro,MAZZEI Alessandro,MAZZEI,Mazzei,Alessandro,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5013143796,Alessandro Mazzei,0000-0003-3072-0108,16.0,26.0,134.0,801.0,University of Turin
Associato,MAZZEI Daniele,MAZZEI Daniele,MAZZEI,Mazzei,Daniele,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5024349725,Daniele Mazzei,0000-0001-8383-3355,22.0,46.0,99.0,1534.0,University of Pisa
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAZZOTTA Giuseppe,MAZZOTTA Giuseppe,MAZZOTTA,Mazzotta,Giuseppe,M,della CALABRIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA - DEMACS,,,https://openalex.org/A5055577457,Cosimo Mazzotta,0000-0002-1829-9288,35.0,61.0,149.0,5378.0,University of Siena
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MAZZULLO Andrea,MAZZULLO Andrea,MAZZULLO,Mazzullo,Andrea,M,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5039642263,Andrea Mazzullo,0000-0001-8512-1933,4.0,1.0,35.0,60.0,Free University of Bozen-Bolzano
Ricercatore,MEDAGLIA Carlo Maria,MEDAGLIA Carlo Maria,MEDAGLIA,Medaglia,Carlo Maria,M,Univ. Telematica IUL,Scienze della Formazione,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE UMANE,,,https://openalex.org/A5084380002,Carlo Maria Medaglia,,23.0,41.0,127.0,2213.0,Link Campus University
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MEDIC Doriana,MEDIC Doriana,MEDIC,Medic,Doriana,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5012227584,Doriana Medić,0000-0002-7163-5375,7.0,6.0,28.0,135.0,University of Turin
Ordinario,MEI Alessandro,MEI Alessandro,MEI,Mei,Alessandro,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5050834543,Alessandro Mei,0000-0003-1215-9644,20.0,29.0,82.0,1925.0,Sapienza University of Rome
Associato,MELATTI Igor,MELATTI Igor,MELATTI,Melatti,Igor,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5085357809,Igor Melatti,0000-0002-6273-6190,18.0,34.0,85.0,943.0,University of L'Aquila
Associato,MELE Valeria,MELE Valeria,MELE,Mele,Valeria,F,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Matematica e Applicazioni ""Renato Caccioppoli""",,,https://openalex.org/A5061211606,Valeria Mele,0000-0002-2643-3483,13.0,17.0,49.0,338.0,University of Naples Federico II
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MELEGATI GONCALVES Jorge Augusto,MELEGATI GONCALVES Jorge Augusto,MELEGATI GONCALVES,Melegati Goncalves,Jorge Augusto,M,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5080688605,Jorge Augusto Melegati Gonçalves,,0.0,0.0,1.0,0.0,
Ricercatore,MELIDEO Giovanna,MELIDEO Giovanna,MELIDEO,Melideo,Giovanna,F,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5085474278,Giovanna Melideo,0000-0002-3208-8938,9.0,7.0,40.0,197.0,University of L'Aquila
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MELIS Andrea,MELIS Andrea,MELIS,Melis,Andrea,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA - SCIENZA E INGEGNERIA,,,https://openalex.org/A5065028664,A. Melis,0000-0002-6558-1315,19.0,29.0,131.0,2677.0,University of Bologna
Associato,MELONIO Alessandra,MELONIO Alessandra,MELONIO,Melonio,Alessandra,F,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Ambientali, Informatica e Statistica",,,https://openalex.org/A5070005027,Alessandra Melonio,0000-0001-6655-1946,15.0,22.0,69.0,643.0,Ca' Foscari University of Venice
Associato,MENCAGLI Gabriele,MENCAGLI Gabriele,MENCAGLI,Mencagli,Gabriele,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5047226405,Gabriele Mencagli,0000-0002-6263-7723,18.0,41.0,124.0,1472.0,University of Pisa
Associato,MENCAR Corrado,MENCAR Corrado,MENCAR,Mencar,Corrado,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5059641282,Corrado Mencar,0000-0001-8712-023X,25.0,52.0,136.0,1925.0,University of Bari Aldo Moro
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MENENDEZ BLANCO Maria,MENENDEZ BLANCO Maria,MENENDEZ BLANCO,Menendez Blanco,Maria,F,Libera Università di BOLZANO,Ingegneria,01/INFO-01,INFO-01/A,INF/01,01/B1,Non disponibile,,,https://openalex.org/A5070894448,María Menéndez-Blanco,0000-0002-7353-5183,13.0,21.0,62.0,535.0,Free University of Bozen-Bolzano
Ricercatore a t.d. - t.defin. (art. 24 c.3-a L. 240/10),MENSA Enrico,MENSA Enrico,MENSA,Mensa,Enrico,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5007187027,Enrico Mensa,0000-0001-7743-4999,8.0,7.0,31.0,162.0,University of Turin
Ordinario,MEO Maria Chiara,MEO Maria Chiara,MEO,Meo,Maria Chiara,F,CHIETI-PESCARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Economia,,,https://openalex.org/A5028249343,Maria Chiara Meo,0000-0002-3700-3788,14.0,23.0,78.0,697.0,University of Chieti-Pescara
Ordinario,MEO Rosa,MEO Rosa,MEO,Meo,Rosa,F,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5055176140,Rosa Meo,0000-0002-0434-4850,21.0,31.0,143.0,1522.0,University of Turin
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MERCANTI Ivan,MERCANTI Ivan,MERCANTI,Mercanti,Ivan,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5022016183,Ivan Mercanti,0000-0002-9774-1600,6.0,4.0,17.0,110.0,University of Perugia
Associato confermato,MEREGHETTI Carlo,MEREGHETTI Carlo,MEREGHETTI,Mereghetti,Carlo,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5084595302,Carlo Mereghetti,0000-0002-7778-7257,18.0,33.0,97.0,1029.0,University of Milan
Ordinario,MERELLI Emanuela,MERELLI Emanuela,MERELLI,Merelli,Emanuela,F,CAMERINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,,,https://openalex.org/A5018586673,Emanuela Merelli,0000-0002-1321-4134,24.0,50.0,240.0,2019.0,Università di Camerino
Associato confermato,MERLINI Donatella,MERLINI Donatella,MERLINI,Merlini,Donatella,F,FIRENZE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Statistica, Informatica e Applicazioni 'G.Parenti' (DISIA)",,,https://openalex.org/A5089697248,Donatella Merlini,0000-0001-8109-4077,16.0,30.0,85.0,1213.0,University of Florence
Ordinario,MERRO Massimo,MERRO Massimo,MERRO,Merro,Massimo,M,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5051857172,Massimo Merro,0000-0002-1712-7492,24.0,43.0,102.0,1584.0,University of Verona
Associato,MESITI Marco,MESITI Marco,MESITI,Mesiti,Marco,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5089929382,Marco Mesiti,0000-0001-5701-0080,24.0,46.0,155.0,2725.0,University of Milan
Associato,MESSINA Fabrizio,MESSINA Fabrizio,MESSINA,Messina,Fabrizio,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5081980522,Fabrizio Messina,0000-0002-2130-0120,30.0,62.0,171.0,3019.0,University of Palermo
Associato,MEZZINA Claudio Antares,MEZZINA Claudio Antares,MEZZINA,Mezzina,Claudio Antares,M,Urbino Carlo Bo,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze Pure e Applicate (DiSPeA),,,https://openalex.org/A5009589984,Claudio Antares Mezzina,0000-0003-1556-2623,15.0,27.0,96.0,931.0,University of Urbino
Ricercatore,MEZZINI Mauro,MEZZINI Mauro,MEZZINI,Mezzini,Mauro,M,ROMA TRE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze della Formazione,,,https://openalex.org/A5011861806,Mauro Mezzini,0000-0002-5308-0097,10.0,10.0,45.0,294.0,Roma Tre University
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MICALE Giovanni,MICALE Giovanni,MICALE,Micale,Giovanni,M,CATANIA,,01/INFO-01,INFO-01/A,,,MEDICINA CLINICA E SPERIMENTALE,,,https://openalex.org/A5076955221,Giovanni Micale,0000-0002-4953-026X,9.0,8.0,41.0,233.0,University of Catania
Associato,MICALIZIO Roberto,MICALIZIO Roberto,MICALIZIO,Micalizio,Roberto,M,TORINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5074928148,Roberto Micalizio,0000-0001-9336-0651,13.0,17.0,111.0,608.0,University of Turin
Ordinario,MICHELI Alessio,MICHELI Alessio,MICHELI,Micheli,Alessio,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5010923663,Alessio Micheli,0000-0001-5764-5238,35.0,97.0,312.0,5646.0,University of Pisa
Ricercatore a t.d. - t.pieno (L. 79/2022),MICHIENZI Andrea,MICHIENZI Andrea,MICHIENZI,Michienzi,Andrea,M,PISA,,01/INFO-01,INFO-01/A,,,INFORMATICA,,,https://openalex.org/A5088118500,Andrea Michienzi,0000-0001-8005-8701,14.0,22.0,58.0,605.0,University of Pisa
Associato confermato,MICULAN Marino,MICULAN Marino,MICULAN,Miculan,Marino,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5024162879,Marino Miculan,0000-0003-0755-3444,17.0,36.0,133.0,1023.0,University of Udine
Ordinario,MIGNOSI Filippo,MIGNOSI Filippo,MIGNOSI,Mignosi,Filippo,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5076592750,Filippo Mignosi,0000-0001-9599-5730,22.0,47.0,124.0,1992.0,University of L'Aquila
Associato,MILANI Alfredo,MILANI Alfredo,MILANI,Milani,Alfredo,M,LINK CAMPUS,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE UMANE,,,https://openalex.org/A5110419753,Alfredo L. Milani,,25.0,38.0,61.0,2945.0,Reinier de Graaf Hospital
Associato,MILAZZO Paolo,MILAZZO Paolo,MILAZZO,Milazzo,Paolo,M,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5102949701,P. M. Milazzo,0000-0001-8999-9161,38.0,106.0,409.0,4520.0,Istituto Nazionale di Fisica Nucleare
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MILELLA Frida,MILELLA Frida,MILELLA,Milella,Frida,F,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5044965940,Frida Milella,0000-0002-0522-2804,6.0,4.0,22.0,134.0,University of Milano-Bicocca
Ricercatore,MIROLO Claudio,MIROLO Claudio,MIROLO,Mirolo,Claudio,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",,,https://openalex.org/A5051013397,Claudio Mirolo,0000-0002-1462-8304,11.0,13.0,62.0,833.0,University of Udine
Ordinario,MIRRI Silvia,MIRRI Silvia,MIRRI,Mirri,Silvia,F,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5012162579,Silvia Mirri,0000-0002-5385-4734,27.0,65.0,206.0,2285.0,University of Bologna
Associato,MOGAVERO Fabio,MOGAVERO Fabio,MOGAVERO,Mogavero,Fabio,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5052215915,Fabio Mogavero,0000-0002-5140-5783,16.0,26.0,94.0,1069.0,University of Naples Federico II
Ordinario,MOGGI Eugenio,MOGGI Eugenio,MOGGI,Moggi,Eugenio,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Informatica, bioingegneria,robotica e ingegneria dei sistemi (DIBRIS)",,,https://openalex.org/A5060518986,Eugenio Moggi,0000-0001-8018-6543,26.0,49.0,94.0,4396.0,University of Genoa
Associato,MOMIGLIANO Alberto,MOMIGLIANO Alberto,MOMIGLIANO,Momigliano,Alberto,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5021883093,Alberto Momigliano,0000-0003-0942-4777,17.0,27.0,105.0,791.0,University of Milan
Associato,MONACO Gianpiero,MONACO Gianpiero,MONACO,Monaco,Gianpiero,M,CHIETI-PESCARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Economia,,,https://openalex.org/A5051227299,Gianpiero Monaco,0000-0002-0998-5649,16.0,29.0,98.0,844.0,University of Chieti-Pescara
Associato confermato,MONGA Mattia,MONGA Mattia,MONGA,Monga,Mattia,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5005806240,Mattia Monga,0000-0003-4852-0067,22.0,44.0,153.0,1737.0,University of Milan
Associato,MONGIOVI' Misael,MONGIOVÌ Misael,MONGIOVÌ,Mongiovì,Misael,M,CATANIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica e Informatica,,,https://openalex.org/A5007291317,Misael Mongiovı̀,0000-0003-0528-5490,17.0,26.0,72.0,1185.0,National Research Council
Associato,MONREALE Anna,MONREALE Anna,MONREALE,Monreale,Anna,F,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5003777693,Anna Monreale,0000-0001-8541-0284,30.0,60.0,173.0,7845.0,University of Pisa
Ordinario,MONTANARI Angelo,MONTANARI Angelo,MONTANARI,Montanari,Angelo,M,UDINE,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Informatiche e Fisiche",TRENTO 25%,,https://openalex.org/A5015702335,Angelo Montanari,0000-0002-4322-769X,30.0,109.0,308.0,4183.0,University of Udine
Ordinario,MONTANELLI Stefano,MONTANELLI Stefano,MONTANELLI,Montanelli,Stefano,M,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,https://openalex.org/A5007380154,Stefano Montanelli,0000-0002-6594-6644,21.0,32.0,130.0,1462.0,University of Milan
Associato,MONTANGERO Manuela,MONTANGERO Manuela,MONTANGERO,Montangero,Manuela,F,MODENA e REGGIO EMILIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze fisiche, informatiche e matematiche",,,https://openalex.org/A5002315056,Manuela Montangero,0000-0001-8827-5495,16.0,28.0,96.0,1065.0,University of Modena and Reggio Emilia
Ordinario,MONTANI Stefania,MONTANI Stefania,MONTANI,Montani,Stefania,F,PIEMONTE ORIENTALE,,01/INFO-01,INFO-01/A,INF/01,01/B1,Scienze e Innovazione Tecnologica (DISIT),,,https://openalex.org/A5068568650,Stefania Montani,0000-0002-5992-6735,33.0,85.0,209.0,3552.0,Università degli Studi del Piemonte Orientale “Amedeo Avogadro”
Associato,MONTELLA Raffaele,MONTELLA Raffaele,MONTELLA,Montella,Raffaele,M,"""Parthenope"" di NAPOLI",,01/INFO-01,INFO-01/A,INF/01,01/B1,SCIENZE E TECNOLOGIE,,,https://openalex.org/A5078057144,Raffaele Montella,0000-0002-4767-2045,23.0,46.0,113.0,1478.0,Parthenope University of Naples
Ordinario,MONTESI Danilo,MONTESI Danilo,MONTESI,Montesi,Danilo,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica - Scienza e Ingegneria,,,https://openalex.org/A5059792053,Danilo Montesi,0000-0002-4748-6867,21.0,48.0,191.0,1937.0,University of Bologna
Associato confermato,MONTI Angelo,MONTI Angelo,MONTI,Monti,Angelo,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5027315672,Angelo Monti,0000-0002-3309-8249,16.0,28.0,105.0,1512.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-b L. 240/10),MONTORI Federico,MONTORI Federico,MONTORI,Montori,Federico,M,BOLOGNA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA - SCIENZA E INGEGNERIA,,,https://openalex.org/A5040308565,Federico Montori,0000-0002-9943-4209,15.0,22.0,75.0,979.0,University of Bologna
Ordinario,MONTRESOR Alberto,MONTRESOR Alberto,MONTRESOR,Montresor,Alberto,M,TRENTO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e Scienza dell'Informazione,,,https://openalex.org/A5045508421,Alberto Montresor,0000-0001-5820-8216,32.0,87.0,200.0,6821.0,University of Trento
Ricercatore a t.d. - t.pieno (L. 79/2022),MOR Andrea,MOR Andrea,MOR,Mor,Andrea,M,Politecnico di MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INGEGNERIA GESTIONALE,,,https://openalex.org/A5056509955,Andrea Mor,0000-0001-6131-7229,7.0,7.0,21.0,356.0,Politecnico di Milano
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MORADI Leila,MORADI Leila,MORADI,Moradi,Leila,F,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5055776342,Leila Moradi,,17.0,32.0,66.0,995.0,University of Kashan
Associato,MORICHETTA Andrea,MORICHETTA Andrea,MORICHETTA,Morichetta,Andrea,M,CAMERINO,,01/INFO-01,INFO-01/A,INF/01,01/B1,SCUOLA DI SCIENZE E TECNOLOGIE,,,https://openalex.org/A5088062736,Andrea Morichetta,0000-0003-3765-3067,11.0,13.0,48.0,466.0,TU Wien
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MORO Matteo,MORO Matteo,MORO,Moro,Matteo,M,GENOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, BIOINGEGNERIA,ROBOTICA E INGEGNERIA DEI SISTEMI (DIBRIS)",,,https://openalex.org/A5087652318,Matteo Moro,0000-0001-5398-6000,23.0,41.0,78.0,1614.0,Vita-Salute San Raffaele University
Ricercatore,MORPURGO Anna Chiara Giovanna,MORPURGO Anna Chiara Giovanna,MORPURGO,Morpurgo,Anna Chiara Giovanna,F,MILANO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica 'Giovanni Degli Antoni',,,,,,,,,,
Associato,MOSCARDELLI Luca,MOSCARDELLI Luca,MOSCARDELLI,Moscardelli,Luca,M,CHIETI-PESCARA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Economia,,,https://openalex.org/A5032872563,Luca Moscardelli,0000-0002-9256-481X,20.0,45.0,108.0,1279.0,University of Chieti-Pescara
Associato,MOSTARDA Leonardo,MOSTARDA Leonardo,MOSTARDA,Mostarda,Leonardo,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5016526188,Leonardo Mostarda,0000-0001-8852-8317,29.0,64.0,165.0,3249.0,University of Perugia
Ordinario,MUCCINI Henry,MUCCINI Henry,MUCCINI,Muccini,Henry,M,L'AQUILA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria e scienze dell'informazione e matematica,,,https://openalex.org/A5030457541,Henry Muccini,0000-0001-6365-6515,32.0,92.0,274.0,3654.0,University of L'Aquila
Associato,MUNARO Andrea,MUNARO Andrea,MUNARO,Munaro,Andrea,M,PARMA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"Scienze Matematiche, Fisiche e Informatiche",,,https://openalex.org/A5084259822,Andrea Munaro,0000-0003-1509-8832,7.0,4.0,41.0,151.0,Queen's University Belfast
Ordinario,MURANO Aniello,MURANO Aniello,MURANO,Murano,Aniello,M,Napoli Federico II,,01/INFO-01,INFO-01/A,INF/01,01/B1,Ingegneria Elettrica e delle Tecnologie dell'Informazione,,,https://openalex.org/A5055415505,Aniello Murano,0000-0003-4876-3448,27.0,79.0,264.0,2632.0,University of Naples Federico II
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),MURGIA Maurizio,MURGIA Maurizio,MURGIA,Murgia,Maurizio,M,Gran Sasso Science Institute,,01/INFO-01,INFO-01/A,INF/01,01/B1,AREA DI INFORMATICA,,,https://openalex.org/A5034330560,Maurizio Murgia,0000-0001-7613-621X,13.0,15.0,92.0,1199.0,Free University of Bozen-Bolzano
Ordinario,MURINO Vittorio,MURINO Vittorio,MURINO,Murino,Vittorio,M,VERONA,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5007242502,Vittorio Murino,0000-0002-8645-2328,57.0,273.0,670.0,16184.0,Italian Institute of Technology
Associato,MUSTO Cataldo,MUSTO Cataldo,MUSTO,Musto,Cataldo,M,BARI,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5052446168,Cataldo Musto,0000-0001-6089-928X,30.0,66.0,167.0,2854.0,University of Bari Aldo Moro
Associato,NAPOLETANO Paolo,NAPOLETANO Paolo,NAPOLETANO,Napoletano,Paolo,M,MILANO-BICOCCA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"INFORMATICA, SISTEMISTICA E COMUNICAZIONE",,,https://openalex.org/A5053344554,Paolo Napoletano,0000-0001-9112-0574,34.0,72.0,188.0,4837.0,University of Milano-Bicocca
Ordinario,NAPPI Michele,NAPPI Michele,NAPPI,Nappi,Michele,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5057168111,Michele Nappi,0000-0002-2517-2867,39.0,126.0,347.0,6249.0,University of Salerno
Ordinario,NARDELLI Enrico,NARDELLI Enrico,NARDELLI,Nardelli,Enrico,M,"ROMA ""Tor Vergata""",,01/INFO-01,INFO-01/A,INF/01,01/B1,Matematica,,,https://openalex.org/A5058595042,Enrico Nardelli,0000-0001-9451-2899,23.0,51.0,177.0,2647.0,University of Rome Tor Vergata
Associato,NARDUCCI Fabio,NARDUCCI Fabio,NARDUCCI,Narducci,Fabio,M,SALERNO,,01/INFO-01,INFO-01/A,INF/01,01/B1,Informatica,,,https://openalex.org/A5034412164,Fabio Narducci,0000-0003-4879-7138,18.0,30.0,88.0,1068.0,University of Salerno
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),NARETTO Francesca,NARETTO Francesca,NARETTO,Naretto,Francesca,F,PISA,,01/INFO-01,INFO-01/A,INF/01,01/B1,INFORMATICA,,,https://openalex.org/A5082937374,Francesca Naretto,0000-0003-1301-7787,5.0,3.0,16.0,226.0,University of Pisa
Associato,NAVARIN Nicolo',NAVARIN Nicolò,NAVARIN,Navarin,Nicolò,M,PADOVA,,01/INFO-01,INFO-01/A,INF/01,01/B1,"MATEMATICA ""TULLIO LEVI-CIVITA"" - DM",,,https://openalex.org/A5088959189,Nicolò Navarin,0000-0002-4108-1754,19.0,35.0,121.0,2420.0,University of Padua
Ordinario,NAVARRA Alfredo,NAVARRA Alfredo,NAVARRA,Navarra,Alfredo,M,PERUGIA,,01/INFO-01,INFO-01/A,INF/01,01/B1,MATEMATICA E INFORMATICA,,,https://openalex.org/A5023681870,Alfredo Navarra,0000-0001-8547-5934,26.0,91.0,232.0,2670.0,University of Perugia
Ordinario,NAVIGLI Roberto,NAVIGLI Roberto,NAVIGLI,Navigli,Roberto,M,"ROMA ""La Sapienza""",,01/INFO-01,INFO-01/A,INF/01,01/B1,"Ingegneria Informatica, Automatica e Gestionale “Antonio Ruberti“",,,https://openalex.org/A5026648049,Roberto Navigli,0000-0003-3831-9706,64.0,162.0,339.0,18511.0,Sapienza University of Rome
Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),NEGRINI Luca,NEGRINI Luca,NEGRINI,Negrini,Luca,M,"""Ca' Foscari"" VENEZIA",,01/INFO-01,INFO-01/A,INF/01,01/B1,"SCIENZE AMBIENTALI, INFORMATICA E STATISTICA",,,https://openalex.org/A5004173744,Luca Negrini,0000-0001-9930-8854,7.0,4.0,22.0,99.0,Ca' Foscari University of Venice
